city,lat,lon
Arnod,23.8826789,74.8106074
Lohara,17.9925705,76.3270158
Pichandarkovil,10.8775915,78.7080495
Mauzamabad,26.6720429,75.361576
Vijapur,23.5615483,72.753396
Virpur,23.1890874,73.480854
Sojitra,22.5391166,72.7192782
Sankheda,22.1716283,73.5797953
Rhenock,27.1746652,88.6443365
Khergam,20.6313585,73.0951202
Jaithari,23.0431285,81.795659
Devarakonda,16.6931795,78.9147252
Sayalgudi,9.169397,78.4454258
Shirala,16.9847466,74.1257965
Shahzadpur,30.446413,77.0334204
Wyra,17.1936232,80.3594327
Majhola,28.8166271,79.8851966
Thalaiyuthu,8.7879973,77.7242601
Subir,20.9287346,73.7737942
Jiran,24.3077574,74.892168
Joga,30.1655814,75.4257101
Sahaspur Lohara,21.8342331,81.1251819
Mohla,20.58197,80.743804
Palari,21.5354858,82.1646022
Magarlod,20.7472048,81.8520927
Chhindgarh,18.5231552,81.753838
Bhairamgarh,19.0073703,81.0599828
Dhaula,30.2864707,75.4604475
Kansabel,22.6441453,83.7415588
Kartala,22.2994203,82.9580426
Hussainabad,24.5308585,84.0003705
Keredari,23.8657846,85.0931668
Kot Fatta,30.1122225,75.0849652
Pathrala,30.0021547,74.7534702
Shopian,33.718807,74.8333311
Beerwah,34.0143621,74.5922524
Engapuzha,11.4717345,75.968802
Maikave,11.4029658,75.9768709
Koodathayi,11.3995488,75.9544268
Domchanch,24.474848,85.6921282
Chandwara,24.3929804,85.4797697
Gande,24.1784891,86.4430261
Sarwan,24.379632,86.774977
Devipur,24.4062782,86.5817606
Mohanpur,24.5101598,86.8160462
Bhucho Mandi,30.2151729,75.0933937
Māndro,25.1434782,87.4983251
Borio,25.0344388,87.5925189
Udhwa,24.9742322,87.8463363
Maheshpur,24.4788881,87.7628445
Kundhit,23.9713009,87.1604864
Topchanchi,23.9036353,86.1978144
Gobindpur,23.8338345,86.5217542
Chandrapura,23.748072,86.1192512
Peterwar,23.6130507,85.8516955
Chitarpur,23.5729816,85.6535284
Ratu,23.418833,85.2206897
Rahe,23.2680247,85.6452781
Channu,30.1004629,74.6107936
Murhu,22.9712947,85.2833032
Jagannathpur,22.2211655,85.639168
Badagaon,24.5693916,79.0183282
Ghuwara,24.5057863,79.0785491
Begamganj,23.5996608,78.3411026
Gulabganj,23.6840819,77.9106601
Ballarpur,19.8568413,79.3480253
Vikravandi,12.0373768,79.5435557
Kheragarh,26.9415066,77.8198528
Jourian,32.8331454,74.5779955
Akhnoor,32.9019451,74.7347398
Narasaraopet,16.2389242,80.0472879
Kalakote,33.2135214,74.4233258
Arniwala,30.3471555,74.258005
Palin,27.695143,93.6301961
Dumporijo,27.9809482,94.2790246
Limeking,28.369199,93.6114549
Boleng,28.3224401,94.9542331
Kamba,28.2679881,94.6763563
Oyan,27.8814942,95.3151941
Lemmi,27.1594297,93.220666
Katan,28.3146954,95.1592397
Tuting,28.9922633,94.8924779
Mipi,28.950424,95.8144355
Walong,28.1288221,97.0165515
Goiliang,28.1452486,96.6390547
Tizit,26.8987837,95.0774002
Angphang,26.4993912,94.9814093
Aboi,26.6028408,94.9655628
Shangnyu,26.7709781,95.1360225
Tamlu,26.6704706,94.7358692
Namsang,26.722537,94.7974741
Chessore,26.0823796,94.7346568
Pungro,25.8138385,94.8457861
Chizami,25.5991689,94.3921119
Pfutsero Town,25.5729498,94.2994737
Mishilimi,25.8870254,94.2629528
Rahika,26.3811005,86.0192075
Khawbung,23.1717094,93.2201314
Hnahthial,22.9665679,92.9285377
Gandhighat Jetty,12.3075268,92.790336
Thirupparankundram,9.8807772,78.0499917
Bolani,22.1131283,85.3364432
Jhumpura,21.8240544,85.5713725
Jharigan,19.717707,82.3722696
Bethuadahari,23.6108093,88.3843338
Wakka,26.791585,95.4479933
Lawnu,27.0943515,95.3658729
Kalaiyarkovil,9.8440746,78.6379909
Gondpipri,19.7174815,79.6866721
Sodam,13.5477693,78.9071721
Bagaha,27.0979483,84.0893554
Mainatanr,27.0971937,84.6469384
Sikta,27.0255847,84.6821451
Banjaria,26.6656002,84.9069786
Patahi,26.5714866,85.1507377
Ghorasahan,26.8252772,85.1327348
Chikkaballapura,13.4358702,77.7312434
Hasanpura,26.0767904,84.36028
Marhaura,25.9662632,84.8562955
Taraiya,26.0726658,84.8845124
Maker,25.9587971,85.0308216
Mahnar,25.6069915,85.4840612
Desri,25.6690021,85.4073822
Sampatchak,25.5400698,85.1767981
Paliganj,25.326397,84.8021793
Khusrupur,25.4832224,85.3852701
Behea,25.5626909,84.4528913
Kesath,25.421038,84.2413187
Kochas,25.2332251,83.9219641
Suryapura,25.2579706,84.2250967
Kurtha,25.1197197,84.8114919
Dumariā,24.4398226,84.3971618
Imamganj,24.4545918,84.5855427
Nagarnausa,25.3962968,85.3439641
Karai Parsurai,25.3792764,85.2731323
Nardiganj,24.9382517,85.4300201
Kawakol,24.8438004,85.8847189
Pakribarawan,24.9541568,85.7382059
Gidhaur,24.8573327,86.3005042
Dalsinghsarai,25.6682672,85.8370292
Patori,25.637464,85.5818546
Jhanjharpur,26.2678839,86.2789821
Thara Uparla,32.4448508,75.7571012
Sabour,25.2429686,87.0470381
Bihariganj,25.7321016,86.9877291
Azamnagar,25.5473396,87.8283763
Barsoi,25.6200714,87.9255152
Kamakhyaguri,26.471495,89.7287965
Ilaiyankudi,9.6268674,78.6222678
Chilakaluripet,16.0949502,80.1658779
Samudrapur,20.639933,78.9640403
માંડવી,22.8314482,69.35081
Kuhi,21.0140191,79.3662751
Jagatpur,20.496974,85.9197807
Mohadi,21.3082669,79.6745467
Korchi,20.7119042,80.4714846
Pombhurna,19.8768402,79.633863
Korpana,19.7405915,78.9893603
Nagbhid,20.5841998,79.6820032
Manora,20.2194355,77.5562238
Sengaon,19.793942,76.8902421
Ghansawangi,19.5204182,75.988183
Soegaon,20.5940023,75.6179523
Shirur Kasar,19.0666202,75.4270005
Vidisha,23.5208128,77.8063184
Sonamura,23.4757939,91.2653482
Wai,17.9519941,73.8912964
Mandangad,17.9887643,73.2583058
Kandi,23.957862,88.0422449
Mallarpur,24.0772645,87.7224826
Margram,24.1494361,87.8438902
Sarenga,22.76249,87.0209455
Pandalgudi,9.3920107,78.1044969
Daringbadi,19.9081515,84.1242981
Jhadol,24.4167513,73.4801459
Piploda,23.6077519,74.9417138
Bajna,23.3129861,74.6346545
Rawti,23.2262622,74.8412061
Ranapur,22.6475713,74.5205212
Pati,21.9405178,74.7475433
Nafra,27.3716595,92.5450945
Goharganj,23.0264227,77.6746702
Sepau,26.8162578,77.748506
Baseri,26.7478907,77.5413537
Jamwa Ramgarh,27.0228991,76.0100376
Hurda Seja,25.9027189,74.6873975
Riyan Badi,26.5399894,74.2391038
Balesar,26.3935996,72.4934578
Dhod,27.4944345,74.9866247
Peeplu,26.2983205,75.7133853
Shahbad,30.1661671,76.8678617
Bhopalsagar,24.8570795,74.2088163
Unjha,23.8042717,72.3912763
Matenhail,28.5778891,76.4681053
Israna,29.2781827,76.8508243
Barara,30.2142228,77.0383644
Vaso,22.6609576,72.7553379
Chuda,22.4815114,71.6881728
Daloda,23.9516654,75.1031828
Shamgarh,24.1877674,75.6380582
Bamori,24.8526208,77.1391296
Shadhora,24.6235337,77.5940322
Misrikh,27.4326561,80.5315179
Patiyali,27.6900264,78.9978361
Bilsi,28.1277056,78.9092159
Meerganj,28.5399127,79.2077565
Nirmali,26.3070921,86.5738696
Chhota Chhindwara,23.0421412,79.4846248
Patharia,23.9003164,79.1952467
Patera,23.9958389,79.6859407
Bada Malhera,24.5626881,79.3071806
Baldeogarh,24.7557658,79.070009
Palera,25.0205177,79.2279267
Khargapur,24.8221458,79.1445207
Gunnor,24.4601975,80.2490115
Mohan Badodiya,23.6048518,76.3360118
Kesli,23.4185573,78.8061547
Devendranagar,24.6159845,80.3785728
Lalbarra,21.9435431,80.0508928
Khalwa,21.8034559,76.7437506
Rehatgarh,22.2462997,77.2283034
Ichhawar,23.0272718,77.0196962
Gurh,24.5017446,81.5005517
Rampur Baghelan,24.5043903,81.0564422
Naigaon,18.8491322,77.5310969
Lalganj,25.8024606,82.9987693
Kot Ise Khan,30.9430954,75.13724
Usoor,18.4856635,80.750091
Orcha,19.3640693,81.1809396
Irinjalakuda,10.3454442,76.215806
Karambakudi,10.4587359,79.1377187
Peravurani,10.28721,79.2008579
Kalimela,18.0729813,81.7491174
Bellaguntha,19.881396,84.6379062
Gada Sarai,22.8225936,81.3291052
Burla,21.5020693,83.8788557
Basudebpur,21.1245769,86.7389917
Canning,22.310373,88.6578971
Rajpur Sonarpur,22.4408748,88.4246368
Deganga,22.6869441,88.6542821
Domjur,22.6362732,88.2198286
Guma,22.8086638,88.6025047
Hugli-Chuchura,22.8992251,88.3921337
Bagda,23.2119457,88.8886857
Dhubalia,23.4828103,88.4477949
Mekhliganj,26.3451783,88.9078861
North Paravur,10.1484083,76.2249185
Chapar,26.2717515,90.4422855
Sarupathar,26.1958971,93.8635826
Baikhora,23.2676452,91.5734911
Bagafa,23.3086803,91.5652728
Mawkyrwat,25.3670039,91.461997
Tikrikilla,25.951292,90.2133965
Manchal,27.984497,96.6391171
Sangram,27.8115031,93.5323405
Thembang,27.3419989,92.3872518
Billawar,32.6148156,75.6032967
Thathri,33.1455645,75.7943451
Pattan,34.1603622,74.5559907
Sunderbani,33.0499685,74.4877338
Andrott,10.8159395,73.6770629
Basni,27.1711814,73.6450267
Chechat,24.764992,75.8871173
Khejroli,27.3326875,75.6970668
Badhal,27.2559362,75.4382121
Naugawan,27.6551364,76.8866157
Baroda Meo,27.48466,76.8690526
Ajeetgarh,27.4195097,75.822401
Chhapoli,27.7396627,75.5527639
Dundlod,27.9031521,75.2249765
Bagri,25.8960982,73.8074827
Nimaj,26.150045,74.0008592
Suroth,26.8098807,77.1466398
Maniyan,26.8211793,77.9176998
Jawal,24.9919706,72.7476883
Dei,25.6767282,75.9442913
Ganeshpur,21.1512418,79.6432979
Nooan,28.0442205,75.2696085
Guhala,27.6911664,75.6359982
Hetimpur,26.7370982,83.8339235
Bapoli,29.3372912,77.0851421
Bass,29.1113571,76.199584
Ladwa,29.9948236,77.049694
Dhaulana,28.63431,77.6490283
Bhandara,21.1706698,79.65658
Girola,21.1368196,79.6733086
Lakhandur,20.7549048,79.8838444
Chengala,12.5104927,75.0459125
Arjuni Morgaon,20.8187972,80.0226424
Puthencruz,9.9694084,76.4232549
Dimapur,25.911744,93.721703
Mohanur,11.0607317,78.1387557
Anchalummood,8.9325254,76.6038723
Begowal,31.6110204,75.5209241
Kalikavu,11.1705874,76.3228989
Chokli,11.7261966,75.5572066
Narkatpalli,17.2040466,79.1963137
Kalady,10.1666308,76.4390495
Panitanki,26.6405852,88.171244
Veppadai,11.4056421,77.7872994
Kayyur,12.2650346,75.1885108
Nadapuram,11.6851867,75.654366
Koduvally,11.3594537,75.9119868
Tongpal,18.7326722,81.8103789
Khour,32.8227325,74.5116162
Mariani,26.6539744,94.3165916
Nagri Parole,32.3456368,75.4343602
Arnia,32.520322,74.7985674
Thanamandi,33.5388331,74.3683355
Langate,34.3748445,74.3063091
Watergam,34.3188109,74.3728939
Yaripora,33.7224393,75.0168893
Aishmuquam,33.8632632,75.2819464
Saiyad Raja,25.2523814,83.3483147
Agastmuni,30.3919603,79.0260363
Dungripali,21.0444825,83.5521707
Chavassery,11.9463813,75.6090818
Bhimtal,29.3506056,79.5541717
Nedumkandam,9.8404224,77.1543235
Bounjwah,33.1375242,75.9387231
Rampur Bushahr,31.4486551,77.6302099
Dornapal,18.1541505,81.5085125
Kerlalpal,18.2885295,81.5537345
Gadiras,18.4899065,81.5431666
Polampalli,18.1908478,81.3916004
Renwal Manji,26.6971777,75.6750083
Kalsia,30.1409213,77.6181226
Aamli Bangla,25.6339586,75.023386
Keshod,21.30113,70.2524024
Balimela,18.2296614,82.0630683
Hameergarh,25.1879327,74.631865
Panoh-I,31.5315758,76.2041705
Bitan,31.3296699,76.2406399
Dulehar,31.3386604,76.2116627
Satai,24.7226357,79.6331334
Buhana,28.2050936,75.8775043
Barman,23.0315768,79.0215039
Etawah,26.7780674,79.0220015
Amaravati,16.5096679,80.5184535
Saiton,24.4281026,93.7504256
Siddhatek,18.4559315,74.7273064
Mahada,20.8603207,83.9633317
Pushauli,25.0966465,83.7269354
Dhamnod,22.209838,75.4721181
Guljhiri,22.2080501,75.4535786
Pujali,22.4601371,88.1340191
Kalimpong,27.0702869,88.4723676
Sainj,30.9460804,77.8510094
Kannapuram,11.9792946,75.3167749
Khairabad,27.5301434,80.7524095
Kala Amb,30.4977583,77.2109116
Panchada,18.9213612,82.9542311
Kasaragod,12.5035577,74.9907022
Valiyaparambu,10.2317086,76.2840831
Mipi HQ,28.9641685,95.8081308
Gobardanga,22.8774039,88.7643956
Hayuliang,28.0759322,96.5429569
Plassey,23.7764847,88.2834273
Kalna,23.2211183,88.3591889
Lamba,21.8998565,69.3171269
Bovikkanam,12.5077849,75.0965772
Madanpur,23.0073045,88.4885561
Darappur,23.0658665,88.6526238
Bodeli,22.2748105,73.7166363
Taherpur,23.2613899,88.5376211
Ozhukarai,11.9414045,79.8064577
Duttapukur,22.7697267,88.5453683
Jalwara,26.2613222,85.8986449
Khutauna,26.5035775,86.3984531
Singampunari,10.1834134,78.4216117
Sholavandan,10.0209833,77.9612481
Sundarapandianpattinam,9.8416644,79.0981936
BANKATI,26.6911581,82.8804382
Chemperi,12.0958199,75.5471122
Nagarukhra,22.9393029,88.6378742
Vandiperiyar,9.5729206,77.0918879
Muri,23.3770588,85.8657852
Velliyanai,10.8453635,78.1196222
Labbaikudikadu,11.3924226,79.0217882
Keelaveliyur,10.7401259,78.4788516
Thogaimalai,10.7252251,78.4105931
Baranagar,22.6493438,88.3685302
Bhatpara,22.8464418,88.3856781
Kamarhati,22.6810246,88.3715343
Bandhabahal,21.7538698,83.8670969
Barkagaon,23.8534682,85.216474
Chas,23.6327987,86.1754033
Baghuliaghat,26.0565077,93.1971692
Madhyamgram,22.6988821,88.4676873
Sitarampur,23.7229245,86.8932509
Jharia,23.7407998,86.4145678
Loyabad,23.7851288,86.3537139
Baliapur,23.7200638,86.5252572
Eru,20.9223191,72.9102287
Poraiyar,11.0232178,79.8337411
Sadar Bazar Ayodhya Cantt,26.7800854,82.1281309
Jangalpara,22.7320451,88.2051515
Sector 31,30.6928569,76.8903249
Kakopathar,27.6325591,95.6625457
Bansberia,22.9600234,88.4053516
Periya,12.401643,75.0972916
Jharda,23.6053728,75.7244253
Majari,20.1247202,79.0344858
Adityapur,22.7897134,86.1588085
Kurawar,23.5120326,77.0251894
Gaurisagar Tiniali,26.9484393,94.53558
Talodhi,20.440887,79.6640539
Halisahar,22.9322475,88.4248587
Chaobok,24.6557921,93.9817782
Panathur,12.4571904,75.3557324
Mulleria,12.5491976,75.1651189
Thengapattinam,8.2387015,77.1730989
Verinag,33.5392566,75.249875
Machlandapur,22.8562127,88.7485825
Bamangachi,22.7494881,88.5093006
Bira,22.790496,88.570449
Duderhama,34.2131638,74.7680951
Mandla,22.597808,80.3720781
Kadungathukundu,10.9397788,75.9762852
Singa,28.8204142,95.1833642
Jaboka,26.9342978,95.1433603
Dangorli,21.6002206,80.1441907
Birsola,21.6265932,80.2061176
Uthiyur,10.8935819,77.5275444
Dhodraj,19.4108562,80.6380927
Dum Dum,22.6520597,88.4360417
Surajkaradi,22.4210621,69.0190435
Kamalanagar,22.618943,92.6418685
Chak Raghunath,25.4008207,81.8672497
Chak Dondi,25.4040795,81.8673436
Varvāḷā,22.2889471,68.9641616
Poi,25.2776608,94.556631
Narur,31.3314345,75.8541798
Thuvakudi,10.7471515,78.821414
Jiaganj Azimganj,24.238101,88.261914
Cossimbazar,24.1179431,88.2808944
Surat,21.2094892,72.8317058
Ambalappuzha,9.3833013,76.3678474
Gangpur,23.220568,87.9228291
South Dumdum,22.6180871,88.412251
North Dumdum,22.6660837,88.4211986
Jetalsar Junction,21.7301218,70.5734681
Sreekrishnapuram,10.9056168,76.4096015
Phulia,23.234146,88.4961028
Orkkatteri,11.6530927,75.601981
Mukkam,11.3224777,75.9948764
Nangiarkulangara,9.2594714,76.4641226
Khumulwng,23.8001795,91.4409328
Mandikhera,27.897075,76.9922014
Bihpuria,27.019264,93.9167974
Jasidih,24.5137863,86.6457528
Gandacherra,23.6037511,91.8201876
Pillanallur,11.4302143,78.1318167
Kuravilangad,9.7573135,76.5615919
Maheshtala,22.5060294,88.2501665
Dhata,25.5376769,81.2329806
Anthoor,11.9864839,75.3793645
Somaiya Society સોમૈયા સોસાયટી,22.8223344,70.8258369
Shyampark શ્યામપાર્ક,22.8178625,70.8195578
Sarni,22.1059988,78.1746232
Ranipet Municipal Office,12.9296827,79.3330761
Ghuni,22.5934411,88.4607565
Merapani,26.3190752,94.0929346
Melvisharam,12.9175047,79.2780922
Mavoor,11.2607979,75.9529912
Cherkala,12.5087105,75.0555196
Adukkamparai,12.8454374,79.1351952
Murickassery,9.9132401,77.0083023
Rasipuram,11.461471,78.1854303
Thrizino,27.3412254,92.7400734
Kumbanad,9.3674124,76.6568494
Khidrapur,16.615878,74.6848052
Lalapet,12.9941125,79.3042964
Thiruvalam,12.9857071,79.2638223
Puttuthakku,12.9441279,79.2328857
Kralpora,34.4996842,74.1179578
Kota Bāgh,29.3764872,79.3195687
Sugnu,24.2962998,93.874791
Karumathampatti,11.1076538,77.1770895
Zenhang Lamka,24.3464882,93.7028573
Kappalam,12.0430312,75.3595793
Chiravakku,12.0431465,75.3557344
Leimakhong,24.9441878,93.8405561
Bagnan,22.4674309,87.9689846
Rengkai,24.3410618,93.7047625
Hiangtam Lamka,24.3450472,93.6973632
Dineshpur,29.0495679,79.3219286
Kwakta,24.455028,93.7379277
Sardarpur,22.659148,74.9789983
Parwanoo,30.837887,76.9601747
Sundani,23.6843095,74.3054943
Ethapur,11.6621824,78.4763793
Punjai Puliampatti,11.3507852,77.1672209
Shibalaya,22.7732659,88.5180546
Kanchanpur,26.6020899,83.8860644
Baghauch,26.5753638,84.0045638
Koduvai,10.9425372,77.4382113
Pulivendula,14.4159045,78.2268904
Samayanallur,9.9795005,78.0356611
Birsa,22.0123051,80.7384772
Guntakal,15.163811,77.3761354
Kolappalur,11.3798266,77.4290642
Qadian,31.8194314,75.3765813
Komaralingam,10.4883828,77.3513863
Keeripatti,11.5376115,78.4830263
Sentharapatti,11.4376749,78.5214133
Gadhka,22.098312,69.417873
Veeravanallur,8.6894559,77.5221777
Karari,25.4549335,81.4273074
Paschim Sharira,25.4251149,81.3129673
Barigarh,25.2326286,80.0343164
Nandana,22.1286946,69.2909787
Sithayankottai,10.269549,77.8316528
Bodhgaya new block,24.7149923,84.9986516
fafrana,28.8320391,77.5657453
MILAN MARRIAGE GARDEN AND PARTY LAWN,27.6264466,75.1733242
Teinim,25.1150723,94.2483675
c - block,28.4918775,77.280811
D Block,28.5008122,77.2849081
Kottakuppam,11.9676624,79.8378289
Kanakammachathram,13.2061873,79.7493876
Yanam,16.7385032,82.2106199
Edavannappara,11.2458527,75.9774203
Yazali,27.4031809,93.7444704
Sahatwar,25.8336579,84.3045584
Shiwalik Enclave,30.9566906,76.5237659
Lakhan Khera,26.1810146,80.264734
Jaykaypur,19.2539244,83.4161937
Bidhannagar,22.590425,88.41692
Muruganpalayam,11.066082,77.3332246
Maharajpura,26.1132933,78.8301176
Karakambadi,13.6713624,79.5125117
Kalleri,11.643421,75.6379404
Virapandianpatanam,8.5185703,78.1195479
Keelavaipar,9.0001946,78.2526987
Dullahapur,25.802413,83.4240949
Deva,25.8033157,83.415831
Karaikkadu,11.6789821,79.7553649
Paripally,8.8123953,76.7587533
Kalluvathukkal,8.8326558,76.7453926
Kallambalam,8.7632237,76.7913616
Morān,27.1857364,94.9104273
Sonari,27.0266981,95.0183272
Narbal,34.1171579,74.6725062
Namrup,27.1932851,95.3567576
Electronic City,12.8436448,77.6686835
Santak,26.8632615,94.8006928
Positra,22.3946412,69.1733657
Malout,30.1890608,74.4994549
Madhira,16.9234629,80.3629315
Bhargain,27.6002375,79.150119
Chhara,28.6967982,76.7162111
Charada,23.4882057,72.6523374
Bisawar,27.391808,77.9247512
Dhamtari,20.7102603,81.5487241
Namagiripettai,11.4556307,78.2681465
Anandnagar,18.4784152,73.8240754
Kalikadavu,12.1911525,75.1691988
Kalanad,12.4505879,75.0222436
Madhurawada,17.8102465,83.3540167
Kunduru,14.2848656,75.7808151
Bommiampatty,11.8966897,78.12002
Perumba,12.1121797,75.2185005
Beyt,22.4534814,69.0954203
Namsa,26.9443184,95.0567472
Dhupguri,26.5889048,89.0069721
Chhota Udepur,22.3037389,74.012658
Kevadiya,21.8836238,73.6982095
Boisar,19.792714,72.7549857
mohammadabad tehshil,25.6228443,83.7585045
ITC Dan,26.2854424,95.1240348
Rihand,24.027867,82.8143278
Ghoksadanga,26.4252702,89.2768267
Veer Teja Colony,28.0191498,73.3810553
Paud,18.5242717,73.6155138
Jat Colony,27.1811922,73.7336352
Veer Teja Nagar,27.5679718,73.4685975
Daleshwar Chakradhari,20.8772215,82.4568682
Longpuighat,22.3613271,92.6385425
Teja Colony,27.1914444,73.7325894
Baryar,32.0628759,75.4343168
Central Hope Town,30.3512175,77.8650293
Tsudikong,26.6728846,94.6449522
Kothagudem,17.5477152,80.6137392
Thottada,11.8419108,75.4200398
Old Gajuwaka,17.6859561,83.2035277
G Block,28.5701239,77.3240992
F Block,28.5710976,77.3241884
P Block,28.5687641,77.3246206
J Block,28.568236,77.3240904
Nandyal,15.4848552,78.4847696
Pocket K,28.5371045,77.2932613
Pocket H,28.5342944,77.2921268
Pocket J,28.5358263,77.2945053
Farsegarh,19.0430475,80.664432
Karkeli,19.1907637,80.7160753
Badere,19.2332216,80.7195193
Adapalli,19.1549993,80.4480851
Kucheipadar,19.1975526,83.0098012
Toynar,18.9180817,80.7342038
Pushbaka,18.4864781,80.9028946
Pamed,18.1982749,80.8982022
Nelasnar,19.0083065,81.1920341
Naimed,18.9037814,80.839135
Mirtur,18.8799801,81.1653442
Gangaloor,18.7551669,81.0286731
Dipopara,18.8051505,80.8050833
Darbha,19.0669115,80.8602402
Cherpal,18.7687307,80.9503171
Awapalli,18.5846146,80.7659215
Kunjampara,18.6259666,81.4447894
Gumiyapal,18.5634486,81.2736493
Manihinaya School Para,19.5383419,81.3652455
Kohkameta,19.6518818,81.0703895
Dhodai,19.4931494,81.3696416
Palakunnu,12.4243349,75.0226505
Vrujdham,22.2500381,68.9591072
Ghanshyam Nagar,22.2475113,68.9670681
Rampara,22.2480573,68.9765526
Kovvur,17.0176736,81.731434
Lumla,27.5297383,91.7133923
Sangam,19.9631858,80.706287
Koilibeda,19.9617597,80.9918187
Haatkondal,20.3784858,81.0157916
Bhanupratappur,20.3101345,81.0717062
Lilong,24.7164167,93.9408376
Koothaymukku,12.13216,75.2165816
Panagal,17.0765127,79.2886346
Nalgonda,17.0560267,79.2687841
Hanspuri RV,12.7661797,92.759034
